[42A],[43A],[43B]|19.7314018958|45.355580618|KISAČ - OSNOVNA ŠKOLA|ee252|IV
[42A],[43A],[43B]|19.7331543826|45.3589186851|KISAČ - ŽELEZNIČKA STANICA|ee262|IV
[42A],[43A],[43B]|19.7311112386|45.3612543718|KISAČ - JANA KOLARA - MIHALA KARDELISA|ee272|IV
[42A],[43A],[43B]|19.7283248707|45.3647063948|KISAČ - MIHALA KARDELISA - OMLADINSKA|ee282|IV
[42B],[43A],[43B]|19.7283956395|45.3644564073|KISAČ - MIHALJA KARDELISA - OMLADINSKA|ee302|IV
[42B],[43A],[43B]|19.7307323674|45.3611210212|KISAČ - JANA KOLARA - MIHALA KARDELISA|ee312|IV
[42B],[43A],[43B]|19.7330422654|45.359210214|KISAČ - ŽELEZNIČKA STANICA|ee322|IV
[42B],[43A],[43B]|19.7308155346|45.3546615353|KISAČ - MLIN|ee343|IV
[43A]|19.719615|45.352087|KISAČ - GROBLJE|1020|IV
[43A]|19.7011416706|45.4075210081|STEPANOVIĆEVO - ULAZ|ee363|V
[43A]|19.6990296655|45.4144056878|STEPANOVIĆEVO - CENTAR|ee373|V
[42A],[42B],[43A],[43B]|19.7264007767|45.3688030497|KISAČ - OKRETNICA||IV
[5A],[14A],[41A],[42A],[43A],[51B]|19.8148147237|45.2660444179|RUMENAČKA - RADNIČKO IGRALIŠTE|1031|I
[3A],[5A],[7B],[14A],[18B],[41A],[42A],[43A],[51B]|19.8182127414|45.2633439588|RUMENAČKA - BUL. JAŠE TOMIĆA|1031|I
[14B],[41B],[42B],[43B],[51A]|19.8018176756|45.2747023047|RUMENAČKI PUT - KRUŽNI TOK|1034|I
[5B],[14B],[41B],[42B],[43B],[51A]|19.8130603695|45.2670846403|RUMENAČKA - POLICIJSKA STANICA|1034|I
[11B],[41B],[42B],[43B],[51A]|19.8192032513|45.2630741789|BUL. JAŠE TOMIĆA - RUMENAČKA|1034|I
[43A],[43B]|19.6947751559|45.4215242675|STEPANOVIĆEVO - OKRETNICA||V
[3AA],[4A],[5NB],[11A],[11B],[16B],[17B],[21B],[22B],[23B],[24B],[41B],[42B],[43B],[52B],[53B],[54B],[55B],[56B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B]|19.830132455|45.2650202834|ŽELEZNIČKA STANICA - DOLASCI|ee0646|I
[14B],[41B],[42B],[43B]|19.7863577779|45.2801667701|RUMENAČKI PUT - NADVOŽNJAK|ee2347|I
[5B],[14B],[41B],[42B],[43B],[51A]|19.8089150153|45.2702133075|RUMENAČKI PUT - AVIJATIČARSKA|1034|I
[41B],[42B],[43B]|19.7937338396|45.2785344884|RUMENAČKI PUT - GRADSKO GROBLJE||I
[41B],[42B],[43B]|19.7416538887|45.2998666774|RUMENKA - KANAL|ee131|II
[41B],[42B],[43B]|19.7383925986|45.2951261357|RUMENKA - PARTIZANSKA 59|ee141|II
[42A],[43A],[43B]|19.723498187|45.3417675086|KISAČ - DR. JANKA GOMBARA 165|ee232|IV
[42A],[43A],[43B]|19.7273239371|45.348466498|KISAČ - RASKRSNICA ZA STEPANOVIĆEVO|ee242|IV
[42A],[43A],[43B]|19.7314018958|45.355580618|KISAČ - OSNOVNA ŠKOLA|ee252|IV
[42A],[43A],[43B]|19.7331543826|45.3589186851|KISAČ - ŽELEZNIČKA STANICA|ee262|IV
[42A],[43A],[43B]|19.7311112386|45.3612543718|KISAČ - JANA KOLARA - MIHALA KARDELISA|ee272|IV
[42A],[43A],[43B]|19.7283248707|45.3647063948|KISAČ - MIHALA KARDELISA - OMLADINSKA|ee282|IV
[42B],[43A],[43B]|19.7283956395|45.3644564073|KISAČ - MIHALJA KARDELISA - OMLADINSKA|ee302|IV
[42B],[43A],[43B]|19.7307323674|45.3611210212|KISAČ - JANA KOLARA - MIHALA KARDELISA|ee312|IV
[42B],[43A],[43B]|19.7330422654|45.359210214|KISAČ - ŽELEZNIČKA STANICA|ee322|IV
[42B],[43A],[43B]|19.7308155346|45.3546615353|KISAČ - MLIN|ee343|IV
[43B]|19.719762|45.351840|KISAČ - GROBLJE|1019|IV
[43B]|19.6992676653|45.413443117|STEPANOVIĆEVO - CENTAR|ee393|V
[43B]|19.701226936|45.4068335648|STEPANOVIĆEVO - ULAZ|ee403|V
[42B],[43B]|19.7262662918|45.3467969|KISAČ - BENZINSKA PUMPA|ee413|IV
[42B],[43B]|19.7234010713|45.3417537798|KISAČ - DR. JANKA GOMBARA 196|ee423|IV
[42B],[43B]|19.7256711919|45.3402478207|KISAČ - ULAZ|ee433|IV
[42B],[43B]|19.742680494|45.3080190296|RUMENKA - KISAČKI PUT - ASFALTNA BAZA|ee444|II
[41B],[42B],[43B]|19.7447983387|45.291518222|RUMENKA - CENTAR|ee454|II
[41B],[42B],[43B]|19.7732069555|45.2827262394|SAJLOVO - BANGLADEŠ|ee474|I
[42A],[42B],[43A],[43B]|19.7264007767|45.3688030497|KISAČ - OKRETNICA||IV
[51A],[52A],[53A],[54A],[55A],[56A]|19.8235646906|45.2494540403|FUTOŠKA - BOLNICA|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A],[56A]|19.810052585|45.2478325873|FUTOŠKA - JUGOALAT|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A]|19.815564749|45.2485623853|FUTOŠKA - BULEVAR EVROPE|1028|I
[51A],[52A],[53A],[54A],[55A]|19.8055379367|45.2475026928|FUTOŠKI PUT - GRAFIKA|1028|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.7998632846|45.2461119679|FUTOŠKI PUT - SATELITSKA PIJACA|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.792952863|45.2440016201|FUTOŠKI PUT - GARAŽA GSP|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7871434415|45.243434196|FUTOŠKI PUT - BENZINSKA PUMPA|1029|I
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1030|I
[51A],[51B],[52A]|19.7646595404|45.2568003751|VETERNIK-RENO SERVIS|1032|II
[51A],[52A],[53A],[54A],[55A]|19.7628098913|45.248109015|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1029|II
[51A],[52A]|19.7570349816|45.2502026841|VETERNIK - CENTAR|1029|II
[51A],[52A]|19.7606394502|45.2531656254|VETERNIK - STADION|1029|II
[51A],[51B],[52A]|19.758905971|45.2595710981|VETERNIK - VOJVODE PUTNIKA 16|1032|II
[51A],[51B],[52A]|19.7562757223|45.2563655281|VETERNIK - VOJVODE BOJOVIĆA 57|1032|II
[51A],[51B],[52A],[52B]|19.7540706069|45.2537168486|VETERNIK - ŠKOLA|1032|II
[51A],[52A],[53A],[54A],[55A],[56A]|19.8364491963|45.2518040573|FUTOŠKA - BUL. OSLOBOĐENJA|1028|I
[51A],[51B],[52A],[56A]|19.8303881347|45.2650262948|ŽELEZNIČKA STANICA TERMINAL|1031|I
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1036|I
[51A],[52A],[53A],[54A],[55A]|19.7819769289|45.2437879717|NOVOSADSKI PUT - ZORANA RADMILOVIĆA|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7746201566|45.2453178784|SPORTSKI CENTAR|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.7673159236|45.2470495425|VETERNIK - FEŠTER|1029|II
[2A],[6A],[51A],[52A],[53A],[54A],[55A]|19.8289089911|45.2492337673|FUTOŠKA - JODNA BANJA|1030|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.8366307617|45.2528681592|BUL. OSLOBOĐENJA - FUTOŠKA PIJACA||I
[51A],[51B],[52B] |19.744452|45.251508|VETERNIK-ŠKOLSKA-BRAĆE TOKIN||II
[2B],[6B],[9A],[51B],[52B],[53B],[54B],[55B]|19.8177958089|45.2488161894|FUTOŠKA - HIGIJENSKI ZAVOD|1033|I
[2B],[6B],[51B],[52B],[53B],[54B],[55B],[56B]|19.8252968807|45.2491656314|FUTOŠKA - CARA DUŠANA|1034|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.8010162498|45.24628254|FUTOŠKI PUT - SATELITSKA PIJACA|1033|I
[2B],[6B],[9A],[51B],[52B],[53B],[54B],[55B],[56B]|19.8083415635|45.247517576|FUTOŠKI PUT - VRŠAČKA|1033|I
[2B],[6B],[51B],[52B],[53B],[54B],[55B]|19.8300215701|45.2490835157|FUTOŠKA - ANTONA ČEHOVA|1034|I
[3AB],[4A],[5NB],[7B],[10A],[14A],[15A],[17A],[51B],[52B],[53B],[54B],[55B],[60B],[61B],[62B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B],[77B],[78B],[79B],[80B],[81B],[84B]|19.8318492939|45.2613766166|BUL. OSLOBOĐENJA - KRALJA PETRA I|1035|I
[3AA],[4A],[5NB],[11A],[11B],[16B],[17B],[21B],[22B],[23B],[24B],[41B],[42B],[43B],[52B],[53B],[54B],[55B],[56B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B]|19.830132455|45.2650202834|ŽELEZNIČKA STANICA - DOLASCI|ee0646|I
[51A],[51B],[52B] |19.748075|45.249245|VETERNIK-BRAĆE TOKIN-OMLADINSKA||II
[51B],[52B],[53B],[54B],[55B],[56B]|19.79550631|45.2445958159|FUTOŠKI PUT - BUL. PATRIJAHA PAVLA|1033|I
[51A],[51B],[52B]|19.7534046769|45.2503360437|VETERNIK - OMLADINSKA - PIJACA VETERNIK|1032|II
[51B],[52B],[53B],[54B],[55B],[56B]|19.7572312271|45.2492300271|VETERNIK - PRAVOSLAVNA CRKVA|1032|II
[51A],[51B],[52A],[52B]|19.7540706069|45.2537168486|VETERNIK - ŠKOLA|1032|II
[51A],[51B],[52B]|19.7495228035|45.2527996498|VETERNIK - GASNA PODSTANICA|1032|II
[51B],[52B],[53B],[54B],[55B]|19.7636929212|45.2476834381|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1033|II
[51B],[52B],[53B],[54B],[55B],[56B]|19.7680295823|45.2466526277|VETERNIK - FEŠTER|1033|II
[51B],[52B],[53B],[54B],[55B]|19.7751981963|45.2448774927|SPORTSKI CENTAR|1033|I
[51B],[52B],[53B],[54B],[55B]|19.7826331453|45.2435354955|NOVOSADSKI PUT - STEVANA SINĐELIĆA|1033|I
[51B],[52B],[53B],[54B],[55B]|19.7880484583|45.2431816762|FUTOŠKI PUT - BENZINSKA PUMPA|1033|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.792701|45.243705|FUTOŠKI PUT - GARAŽA GSP|1033|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.8235646906|45.2494540403|FUTOŠKA - BOLNICA|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A],[56A]|19.810052585|45.2478325873|FUTOŠKA - JUGOALAT|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A]|19.815564749|45.2485623853|FUTOŠKA - BULEVAR EVROPE|1028|I
[51A],[52A],[53A],[54A],[55A]|19.8055379367|45.2475026928|FUTOŠKI PUT - GRAFIKA|1028|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.7998632846|45.2461119679|FUTOŠKI PUT - SATELITSKA PIJACA|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.792952863|45.2440016201|FUTOŠKI PUT - GARAŽA GSP|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7871434415|45.243434196|FUTOŠKI PUT - BENZINSKA PUMPA|1029|I
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1030|I
[53A],[54A],[55A]|19.8304717489|45.2648776355|ŽELEZNIČKA STANICA TERMINAL|ee0546|I
[51A],[52A],[53A],[54A],[55A]|19.7628098913|45.248109015|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1029|II
[53A],[54A],[55A],[56A]|19.7556811934|45.2497997749|VETERNIK - MESNA ZAJEDNICA|ee948|II
[53A],[54A],[55A]|19.747660267|45.248640168|VETERNIK - IVE LOLE RIBARA I|ee968|II
[53A],[54A],[55A]|19.7434923771|45.247820743|VETERNIK - IVE LOLE RIBARA 68|ee978|II
[53A],[54A],[56A]|19.7362036012|45.2463691629|VETERNIK - ZAVOD ZA DECU|ee988|II
[53A]|19.7273130155|45.2413213241|FUTOG - CARA LAZARA - POVRTARSKA - GROBLJE|ee079|III
[53A],[55A]|19.7257654306|45.2376174322|FUTOG - CARA LAZARA - SVETOZARA MARKOVIĆA|ee089|III
[53A],[55A]|19.7191485592|45.2360771107|FUTOG - CARA LAZARA - INDUSTRIJSKA|ee099|III
[53A],[55A]|19.7063269819|45.2376061823|FUTOG - CARA LAZARA - UROŠA PREDIĆA|ee1110|III
[53A],[55A]|19.7014373151|45.2381967138|FUTOG - CARA LAZARA 5|ee1210|III
[53A],[55A],[56A]|19.69371563|45.2388740721|FUTOG - CARICE MILICE - ROBNA KUĆA|ee1310|III
[53A],[55A],[53B],[55B]|19.690268057|45.2454847431|FUTOG - AROMA - OKRETNICA|ee1710|III
[51A],[52A],[53A],[54A],[55A],[56A]|19.8364491963|45.2518040573|FUTOŠKA - BUL. OSLOBOĐENJA|1028|I
[53A],[55A]|19.7132550269|45.2367746797|FUTOG - CARA LAZARA - BRANKA RADIČEVIĆA||III
[53A]|19.690270|45.239197|FUTOG - SONJE MARINKOVIĆ - CARICE MILICE||III
[53A]|19.690560|45.241629|FUTOG - SONJE MARINKOVIĆ - SIME ŠOLAJE||III
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1036|I
[51A],[52A],[53A],[54A],[55A]|19.7819769289|45.2437879717|NOVOSADSKI PUT - ZORANA RADMILOVIĆA|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7746201566|45.2453178784|SPORTSKI CENTAR|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.7673159236|45.2470495425|VETERNIK - FEŠTER|1029|II
[2A],[6A],[51A],[52A],[53A],[54A],[55A]|19.8289089911|45.2492337673|FUTOŠKA - JODNA BANJA|1030|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.8366307617|45.2528681592|BUL. OSLOBOĐENJA - FUTOŠKA PIJACA||I
[2B],[6B],[9A],[51B],[52B],[53B],[54B],[55B]|19.8177958089|45.2488161894|FUTOŠKA - HIGIJENSKI ZAVOD|1033|I
[2B],[6B],[51B],[52B],[53B],[54B],[55B],[56B]|19.8252968807|45.2491656314|FUTOŠKA - CARA DUŠANA|1034|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.8010162498|45.24628254|FUTOŠKI PUT - SATELITSKA PIJACA|1033|I
[2B],[6B],[9A],[51B],[52B],[53B],[54B],[55B],[56B]|19.8083415635|45.247517576|FUTOŠKI PUT - VRŠAČKA|1033|I
[2B],[6B],[51B],[52B],[53B],[54B],[55B]|19.8300215701|45.2490835157|FUTOŠKA - ANTONA ČEHOVA|1034|I
[3AB],[4A],[5NB],[7B],[10A],[14A],[15A],[17A],[51B],[52B],[53B],[54B],[55B],[60B],[61B],[62B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B],[77B],[78B],[79B],[80B],[81B],[84B]|19.8318492939|45.2613766166|BUL. OSLOBOĐENJA - KRALJA PETRA I|1035|I
[3AA],[4A],[5NB],[11A],[11B],[16B],[17B],[21B],[22B],[23B],[24B],[41B],[42B],[43B],[52B],[53B],[54B],[55B],[56B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B]|19.830132455|45.2650202834|ŽELEZNIČKA STANICA - DOLASCI|ee0646|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.79550631|45.2445958159|FUTOŠKI PUT - BUL. PATRIJAHA PAVLA|1033|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.7572312271|45.2492300271|VETERNIK - PRAVOSLAVNA CRKVA|1032|II
[53A],[55A],[53B],[55B]|19.690268057|45.2454847431|FUTOG - AROMA - OKRETNICA|ee1710|III
[53B],[55B],[56B]|19.6945874305|45.2386780841|FUTOG - CARICE MILICE - ROBNA KUĆA|ee2211|III
[53B],[55B]|19.7020530703|45.2380737883|FUTOG - CARA LAZARA 8|ee2311|III
[53B],[55B]|19.7073527392|45.2374307204|FUTOG - CARA LAZARA - UROŠA PREDIĆA|ee2411|III
[53B],[55B]|19.7118648922|45.2368987058|FUTOG - CARA LAZARA - PETRA DRAPŠINA|ee2511|III
[53B],[55B]|19.7184695601|45.2360964354|FUTOG - CARA LAZARA - ÐURE JAKŠICA|ee2611|III
[53B]|19.7263493259|45.2386179355|FUTOG - CARA LAZARA - BRAĆE BOŠNJAK|ee2711|III
[53B]|19.7273351926|45.2411290493|FUTOG - CARA LAZARA - POVRTARSKA|ee2811|III
[53B],[54B],[55B],[56B]|19.7371847016|45.2463545316|VETERNIK - ZAVOD ZA DECU|ee4213|II
[53B],[54B],[55B]|19.7442091654|45.2477580225|VETERNIK - IVE LOLE RIBARA K. BR. 37|ee4313|II
[53B],[54B],[55B]|19.7490170677|45.2487018425|VETERNIK - IVE LOLE RIBARA 17|ee4413|II
[51B],[52B],[53B],[54B],[55B]|19.7636929212|45.2476834381|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1033|II
[51B],[52B],[53B],[54B],[55B],[56B]|19.7680295823|45.2466526277|VETERNIK - FEŠTER|1033|II
[51B],[52B],[53B],[54B],[55B]|19.7751981963|45.2448774927|SPORTSKI CENTAR|1033|I
[51B],[52B],[53B],[54B],[55B]|19.7826331453|45.2435354955|NOVOSADSKI PUT - STEVANA SINĐELIĆA|1033|I
[51B],[52B],[53B],[54B],[55B]|19.7880484583|45.2431816762|FUTOŠKI PUT - BENZINSKA PUMPA|1033|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.792701|45.243705|FUTOŠKI PUT - GARAŽA GSP|1033|I
[53B]|19.690377|45.241327|FUTOG - SONJE MARINKOVIĆ - SIME ŠOLAJE||III
[53B]|19.690098|45.239151|FUTOG - SONJE MARINKOVIĆ - CARICE MILICE||III
[51A],[52A],[53A],[54A],[55A],[56A]|19.8235646906|45.2494540403|FUTOŠKA - BOLNICA|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A],[56A]|19.810052585|45.2478325873|FUTOŠKA - JUGOALAT|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A]|19.815564749|45.2485623853|FUTOŠKA - BULEVAR EVROPE|1028|I
[51A],[52A],[53A],[54A],[55A]|19.8055379367|45.2475026928|FUTOŠKI PUT - GRAFIKA|1028|I
[54A]|19.70147404|45.2458302119|FUTOG - ŽELEZNIČKA - DOM STARIH||III
[51A],[52A],[53A],[54A],[55A],[56A]|19.7998632846|45.2461119679|FUTOŠKI PUT - SATELITSKA PIJACA|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.792952863|45.2440016201|FUTOŠKI PUT - GARAŽA GSP|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7871434415|45.243434196|FUTOŠKI PUT - BENZINSKA PUMPA|1029|I
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1030|I
[53A],[54A],[55A]|19.8304717489|45.2648776355|ŽELEZNIČKA STANICA TERMINAL|ee0546|I
[51A],[52A],[53A],[54A],[55A]|19.7628098913|45.248109015|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1029|II
[53A],[54A],[55A],[56A]|19.7556811934|45.2497997749|VETERNIK - MESNA ZAJEDNICA|ee948|II
[53A],[54A],[55A]|19.747660267|45.248640168|VETERNIK - IVE LOLE RIBARA I|ee968|II
[53A],[54A],[55A]|19.7434923771|45.247820743|VETERNIK - IVE LOLE RIBARA 68|ee978|II
[53A],[54A],[56A]|19.7362036012|45.2463691629|VETERNIK - ZAVOD ZA DECU|ee988|II
[54A],[56A]|19.7268575049|45.2443245613|FUTOG - RADE KONDIĆA - RUMENAČKA|ee2911|III
[54A],[56A]|19.7187351485|45.242713394|FUTOG - RADE KONDIĆA - INDUSTRIJSKA|ee3012|III
[54A]|19.7096568438|45.2414768934|FUTOG - GRMEČKA 36|ee3312|III
[54A]|19.7043868376|45.2455411191|FUTOG - GRMEČKA 86|ee3412|III
[54A],[54B]|19.7005280394|45.2502487472|FUTOG - MILAN VIDAK - OKRETNICA|ee3512|III
[51A],[52A],[53A],[54A],[55A],[56A]|19.8364491963|45.2518040573|FUTOŠKA - BUL. OSLOBOĐENJA|1028|I
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1036|I
[51A],[52A],[53A],[54A],[55A]|19.7819769289|45.2437879717|NOVOSADSKI PUT - ZORANA RADMILOVIĆA|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7746201566|45.2453178784|SPORTSKI CENTAR|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.7673159236|45.2470495425|VETERNIK - FEŠTER|1029|II
[2A],[6A],[51A],[52A],[53A],[54A],[55A]|19.8289089911|45.2492337673|FUTOŠKA - JODNA BANJA|1030|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.8366307617|45.2528681592|BUL. OSLOBOĐENJA - FUTOŠKA PIJACA||I
[2B],[6B],[9A],[51B],[52B],[53B],[54B],[55B]|19.8177958089|45.2488161894|FUTOŠKA - HIGIJENSKI ZAVOD|1033|I
[2B],[6B],[51B],[52B],[53B],[54B],[55B],[56B]|19.8252968807|45.2491656314|FUTOŠKA - CARA DUŠANA|1034|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.8010162498|45.24628254|FUTOŠKI PUT - SATELITSKA PIJACA|1033|I
[2B],[6B],[9A],[51B],[52B],[53B],[54B],[55B],[56B]|19.8083415635|45.247517576|FUTOŠKI PUT - VRŠAČKA|1033|I
[2B],[6B],[51B],[52B],[53B],[54B],[55B]|19.8300215701|45.2490835157|FUTOŠKA - ANTONA ČEHOVA|1034|I
[3AB],[4A],[5NB],[7B],[10A],[14A],[15A],[17A],[51B],[52B],[53B],[54B],[55B],[60B],[61B],[62B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B],[77B],[78B],[79B],[80B],[81B],[84B]|19.8318492939|45.2613766166|BUL. OSLOBOĐENJA - KRALJA PETRA I|1035|I
[3AA],[4A],[5NB],[11A],[11B],[16B],[17B],[21B],[22B],[23B],[24B],[41B],[42B],[43B],[52B],[53B],[54B],[55B],[56B],[64B],[68B],[69B],[71B],[72B],[73B],[74B],[76B]|19.830132455|45.2650202834|ŽELEZNIČKA STANICA - DOLASCI|ee0646|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.79550631|45.2445958159|FUTOŠKI PUT - BUL. PATRIJAHA PAVLA|1033|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.7572312271|45.2492300271|VETERNIK - PRAVOSLAVNA CRKVA|1032|II
[54A],[54B]|19.7005280394|45.2502487472|FUTOG - MILAN VIDAK - OKRETNICA|ee3512|III
[54B]|19.704951521|45.2450297114|FUTOG - GRMEČKA - DUŠANA KOŠUTIĆA|ee3612|III
[54B]|19.7015812438|45.2460797997|FUTOG - ŽELEZNIČKA - DOM STARIH||III
[54B],[56B]|19.710492541|45.2410451184|FUTOG - RADE KONDIĆA - GRMEČKA|ee3912|III
[54B],[56B]|19.7194038535|45.2427078645|FUTOG - RADE KONDIĆA - INDUSTRIJSKA|ee4012|III
[54B],[56B]|19.7278720071|45.2444242272|FUTOG - RADE KONDIĆA - RUMENAČKA|ee4113|III
[53B],[54B],[55B],[56B]|19.7371847016|45.2463545316|VETERNIK - ZAVOD ZA DECU|ee4213|II
[53B],[54B],[55B]|19.7442091654|45.2477580225|VETERNIK - IVE LOLE RIBARA K. BR. 37|ee4313|II
[53B],[54B],[55B]|19.7490170677|45.2487018425|VETERNIK - IVE LOLE RIBARA 17|ee4413|II
[51B],[52B],[53B],[54B],[55B]|19.7636929212|45.2476834381|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1033|II
[51B],[52B],[53B],[54B],[55B],[56B]|19.7680295823|45.2466526277|VETERNIK - FEŠTER|1033|II
[51B],[52B],[53B],[54B],[55B]|19.7751981963|45.2448774927|SPORTSKI CENTAR|1033|I
[51B],[52B],[53B],[54B],[55B]|19.7826331453|45.2435354955|NOVOSADSKI PUT - STEVANA SINĐELIĆA|1033|I
[51B],[52B],[53B],[54B],[55B]|19.7880484583|45.2431816762|FUTOŠKI PUT - BENZINSKA PUMPA|1033|I
[51B],[52B],[53B],[54B],[55B],[56B]|19.792701|45.243705|FUTOŠKI PUT - GARAŽA GSP|1033|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.8235646906|45.2494540403|FUTOŠKA - BOLNICA|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A],[56A]|19.810052585|45.2478325873|FUTOŠKA - JUGOALAT|1028|I
[2A],[6A],[9B],[51A],[52A],[53A],[54A],[55A]|19.815564749|45.2485623853|FUTOŠKA - BULEVAR EVROPE|1028|I
[51A],[52A],[53A],[54A],[55A]|19.8055379367|45.2475026928|FUTOŠKI PUT - GRAFIKA|1028|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.7998632846|45.2461119679|FUTOŠKI PUT - SATELITSKA PIJACA|1029|I
[51A],[52A],[53A],[54A],[55A],[56A]|19.792952863|45.2440016201|FUTOŠKI PUT - GARAŽA GSP|1029|I
[51A],[52A],[53A],[54A],[55A]|19.7871434415|45.243434196|FUTOŠKI PUT - BENZINSKA PUMPA|1029|I
[3AA],[4B],[5NA],[7A],[10B],[14B],[15B],[18A],[51A],[52A],[53A],[54A],[55A],[60A],[61A],[62A],[64A],[68A],[69A],[71A],[72A],[73A],[74A],[76A],[77A],[78A],[79A],[80A],[81A],[84A]|19.8322222835|45.2601777537|BUL. OSLOBOĐENJA - KRALJA PETRA I|1030|I
[53A],[54A],[55A]|19.8304717489|45.2648776355|ŽELEZNIČKA STANICA TERMINAL|ee0546|I
[51A],[52A],[53A],[54A],[55A]|19.7628098913|45.248109015|VETERNIK - NOVOS. PUT - SONJE MARINKOVIĆ|1029|II
[53A],[54A],[55A],[56A]|19.7556811934|45.2497997749|VETERNIK - MESNA ZAJEDNICA|ee948|II
[53A],[54A],[55A]|19.747660267|45.248640168|VETERNIK - IVE LOLE RIBARA I|ee968|II
